Date,ASIANPAINT.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,HDFC.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,IOC.NS,JSWSTEEL.NS,KOTAKBANK.NS,MARUTI.NS,NESTLEIND.NS,RELIANCE.NS,SHREECEM.NS,TCS.NS,TITAN.NS,UPL.NS
2016-07-27,1035.7757568359375,332.58636474609375,311.7265930175781,1340.10009765625,1306.313232421875,605.3749389648438,854.4327392578125,237.11569213867188,471.4522705078125,96.23717498779297,159.89337158203125,752.7379760742188,4342.865234375,6616.9736328125,495.2573547363281,15752.20703125,1178.4544677734375,404.2181091308594,394.5105285644531
2016-07-28,1100.35302734375,332.0069580078125,309.2373046875,1365.1126708984375,1319.9158935546875,611.003173828125,859.679443359375,238.3427276611328,468.0423889160156,95.5813980102539,154.8418426513672,749.0940551757812,4538.515625,6767.47509765625,501.7346496582031,16047.1875,1197.5101318359375,418.8472900390625,395.352294921875
2016-07-29,1086.8424072265625,323.21258544921875,313.92510986328125,1417.536865234375,1293.887451171875,609.9019775390625,872.1103515625,230.3684844970703,466.4569396972656,97.75413513183594,154.0006866455078,762.2220458984375,4532.89404296875,6721.70361328125,496.1372985839844,15872.4072265625,1197.537841796875,413.74176025390625,404.9111328125
2016-08-01,1093.4271240234375,324.9539794921875,314.9579772949219,1392.6051025390625,1293.6990966796875,607.9932861328125,874.4264526367188,218.6264190673828,471.40887451171875,97.32317352294922,155.3290557861328,751.889404296875,4636.41357421875,6500.650390625,493.4974670410156,16046.8916015625,1238.2008056640625,414.62542724609375,396.3243408203125
2016-08-02,1095.8172607421875,319.4187927246094,306.8798522949219,1391.88037109375,1263.4349365234375,608.4827270507812,876.6953735351562,214.9463348388672,470.7790832519531,99.71135711669922,153.97311401367188,758.8277587890625,4750.55419921875,6389.88818359375,495.11065673828125,16831.9296875,1234.0677490234375,415.7546081542969,381.03155517578125
2016-08-03,1115.3756103515625,320.3560485839844,303.4633483886719,1367.595947265625,1247.714111328125,607.0878295898438,863.8388671875,212.1424102783203,471.2568359375,99.14608764648438,154.99351501464844,754.9342651367188,4643.654296875,6336.7294921875,485.8958435058594,16532.61328125,1214.453857421875,407.2126770019531,377.92108154296875
2016-08-04,1099.67041015625,326.9626770019531,301.556396484375,1391.957763671875,1242.7249755859375,607.3570556640625,867.8565063476562,210.60885620117188,465.56646728515625,98.00550842285156,157.1906280517578,755.134033203125,4658.7080078125,6363.4267578125,485.431396484375,16398.03125,1212.4879150390625,400.7817077636719,390.29779052734375
2016-08-05,1115.326904296875,324.9539794921875,310.6936950683594,1393.764892578125,1263.387451171875,611.3947143554688,874.8992309570312,215.5159912109375,463.91583251953125,103.41969299316406,159.7462921142578,773.0538940429688,4708.25146484375,6405.4384765625,496.7972412109375,16434.87890625,1211.162109375,408.88177490234375,397.87957763671875
2016-08-08,1120.204345703125,313.83978271484375,321.393798828125,1523.033203125,1287.250732421875,611.56591796875,878.680419921875,214.90298461914062,468.56365966796875,104.59547424316406,158.86376953125,770.2086791992188,4755.98583984375,6421.22265625,503.15234375,16618.431640625,1211.34521484375,412.0727233886719,403.1614685058594
2016-08-09,1118.399658203125,311.9642639160156,315.51422119140625,1511.5819091796875,1264.23486328125,610.3914184570312,883.170654296875,214.9897003173828,470.6052551269531,101.551513671875,157.2090301513672,763.469970703125,4726.54443359375,6456.25634765625,503.8611755371094,16882.474609375,1211.6650390625,412.4654235839844,399.1111145019531
2016-08-10,1102.2552490234375,309.2865905761719,309.10455322265625,1499.4639892578125,1258.7281494140625,600.4564208984375,874.3792724609375,209.73268127441406,470.14910888671875,96.78446960449219,157.1400909423828,759.975830078125,4631.98193359375,6411.6689453125,490.6376953125,16257.3388671875,1223.1866455078125,396.6089172363281,401.9620361328125
2016-08-11,1117.0340576171875,310.52471923828125,316.1498107910156,1563.9871826171875,1269.365234375,601.1170654296875,884.4942016601562,212.667724609375,467.9772033691406,97.74478912353516,157.25958251953125,763.3701782226562,4648.22705078125,6415.7421875,495.7461853027344,16464.240234375,1238.9599609375,393.07440185546875,407.1788635253906
2016-08-12,1109.620361328125,311.82440185546875,307.1976318359375,1587.2762451171875,1301.088623046875,601.3372802734375,883.8797607421875,215.5159912109375,461.5484313964844,96.64083099365234,158.85916137695312,761.623046875,4667.23486328125,6458.5986328125,506.3543395996094,16747.59375,1252.0084228515625,394.6452941894531,407.95648193359375
2016-08-16,1101.962890625,307.02801513671875,315.9114685058594,1580.9754638671875,1278.8726806640625,600.6521606445312,875.5608520507812,217.79461669921875,456.8789367675781,97.78070068359375,160.6931610107422,771.5065307617188,4634.4599609375,6322.25732421875,501.02581787109375,17083.859375,1230.6387939453125,397.1980285644531,405.7859802246094
2016-08-17,1086.2572021484375,309.8968811035156,311.11798095703125,1612.2080078125,1286.7330322265625,604.3716430664062,863.2716674804688,216.96182250976562,448.8428955078125,97.85325622558594,163.0327606201172,764.3684692382812,4658.8984375,6270.923828125,495.3551025390625,16894.001953125,1199.9425048828125,397.2962341308594,416.4130554199219
2016-08-18,1080.2091064453125,316.6217346191406,310.9852294921875,1608.7579345703125,1293.6990966796875,612.9852905273438,857.3161010742188,221.60581970214844,444.54254150390625,100.9144515991211,163.98428344726562,783.087158203125,4683.67041015625,6273.3125,497.67718505859375,16804.048828125,1206.3433837890625,390.9143371582031,417.35296630859375
2016-08-19,1086.2083740234375,315.0525817871094,314.2166748046875,1618.8466796875,1289.0865478515625,610.3424682617188,860.861083984375,222.4819793701172,443.6303405761719,101.66859436035156,164.37953186035156,777.4465942382812,4668.6640625,6301.7431640625,496.1372985839844,16739.712890625,1190.31396484375,394.6943359375,418.0975341796875
2016-08-22,1086.5987548828125,313.97650146484375,316.49383544921875,1627.9302978515625,1296.7586669921875,611.9085693359375,879.2003173828125,221.03614807128906,441.0892639160156,100.5193862915039,162.51797485351562,771.556396484375,4609.25927734375,6356.0732421875,494.6462707519531,16849.8671875,1165.2596435546875,395.6271667480469,422.50469970703125
2016-08-23,1098.646240234375,317.1597595214844,305.1588134765625,1624.123046875,1294.4990234375,612.4713745117188,871.3069458007812,219.24044799804688,451.60125732421875,97.67367553710938,161.65383911132812,777.0471801757812,4605.49609375,6380.00634765625,493.96185302734375,16547.115234375,1189.19873046875,399.3580322265625,418.1305847167969
