Date,ADANIPORTS.NS,EICHERMOT.NS,HINDALCO.NS,SBIN.NS,TATASTEEL.NS,VEDL.NS,ZEEL.NS
2016-01-29,207.14271545410156,15965.1552734375,68.90019989013672,175.97625732421875,218.61431884765625,54.76654052734375,407.5616455078125
2016-02-01,215.77976989746094,16473.830078125,69.48657989501953,168.98220825195312,218.2642059326172,53.736087799072266,404.11724853515625
2016-02-02,208.11865234375,16592.798828125,66.99445343017578,165.7052764892578,202.63668823242188,49.537960052490234,389.7087097167969
2016-02-03,205.14205932617188,16165.4599609375,65.13756561279297,162.4283447265625,196.11404418945312,47.05724334716797,391.9888610839844
2016-02-04,210.5096893310547,16300.6376953125,67.14104461669922,159.2981414794922,197.82142639160156,51.71335220336914,387.4285888671875
2016-02-05,206.02040100097656,17482.494140625,69.6331787109375,164.5314483642578,204.73739624023438,56.40762710571289,396.8401794433594
2016-02-08,206.94752502441406,17738.763671875,68.2160873413086,168.39529418945312,204.95700073242188,54.72837448120117,390.6304626464844
2016-02-09,205.33721923828125,17537.107421875,68.41155242919922,163.4065399169922,206.18197631835938,53.23994064331055,377.8714294433594
2016-02-10,197.9689178466797,17280.546875,65.38189697265625,155.5321044921875,206.3574676513672,51.33171081542969,368.07171630859375
2016-02-11,182.35391235351562,17000.162109375,62.254512786865234,150.88571166992188,196.55148315429688,47.553382873535156,358.3690185546875
2016-02-12,173.76565551757812,17361.404296875,59.51805114746094,151.42372131347656,190.42303466796875,48.27851486206055,359.4848327636719
2016-02-15,186.55044555664062,18112.548828125,65.47962951660156,164.1890869140625,215.98797607421875,57.24725341796875,372.4864196777344
2016-02-16,195.52906799316406,18033.525390625,63.3784065246582,152.98880004882812,214.3688201904297,54.461219787597656,351.7711486816406
2016-02-17,207.38670349121094,18141.783203125,64.3068618774414,155.4832000732422,219.97161865234375,56.78927993774414,359.5333251953125
2016-02-18,205.33721923828125,18037.673828125,67.33650970458984,156.31466674804688,219.62147521972656,57.89604949951172,370.1092834472656
2016-02-19,204.3612823486328,17971.875,67.48310089111328,161.1077880859375,221.72311401367188,56.980098724365234,372.43792724609375
2016-02-22,200.94549560546875,18253.900390625,67.92290496826172,161.35232543945312,223.47369384765625,56.56028366088867,381.2188415527344
2016-02-23,199.28640747070312,18336.01171875,66.9455795288086,155.0430145263672,221.98500061035156,55.758819580078125,375.59130859375
2016-02-24,195.3338623046875,18423.712890625,64.89324188232422,152.89100646972656,217.03834533691406,54.11773681640625,376.4645690917969
2016-02-25,193.67478942871094,18225.052734375,65.62622833251953,148.48915100097656,217.25796508789062,53.125450134277344,368.21722412109375
2016-02-26,195.28509521484375,18221.9609375,67.8740234375,152.4997100830078,217.51986694335938,54.80470657348633,369.7696838378906
2016-02-29,191.96688842773438,18236.435546875,67.18991088867188,155.28756713867188,218.089599609375,53.88874816894531,361.27984619140625
2016-03-01,201.92144775390625,18510.16796875,68.65587615966797,158.51559448242188,225.04966735839844,57.20909118652344,379.8119812011719
2016-03-02,213.53512573242188,18642.931640625,73.24922180175781,177.19898986816406,234.2427520751953,59.651641845703125,387.38006591796875
2016-03-03,222.0257568359375,18649.203125,77.45164489746094,178.76409912109375,251.3148651123047,64.07875061035156,382.7227478027344
2016-03-04,219.7322998046875,18581.759765625,77.5982437133789,184.29087829589844,252.6279754638672,66.7121353149414,384.3722229003906
2016-03-08,222.7577362060547,19106.2578125,81.26314544677734,179.3510284423828,255.47398376464844,68.9638442993164,379.0842590332031
2016-03-09,220.5618438720703,19233.330078125,79.25965881347656,179.39993286132812,258.6250305175781,67.05561828613281,383.69305419921875
2016-03-10,221.00100708007812,19104.13671875,81.89839935302734,176.5631866455078,259.76361083984375,67.36093139648438,380.10302734375
2016-03-11,225.63673400878906,19301.064453125,81.60520935058594,176.1719207763672,257.4432678222656,66.6739730834961,386.7494201660156
2016-03-14,226.80783081054688,19152.283203125,82.97343444824219,177.78591918945312,259.76361083984375,67.93341064453125,388.5928955078125
2016-03-15,222.7577362060547,18861.376953125,81.99612426757812,181.2584991455078,263.0469970703125,67.2464370727539,374.8150634765625
2016-03-16,223.0504913330078,18036.517578125,79.65059661865234,181.16065979003906,262.21533203125,65.87250518798828,373.02008056640625
2016-03-17,230.0284423828125,17402.412109375,79.16193389892578,182.2855987548828,259.0633850097656,65.83433532714844,375.4942321777344
2016-03-18,236.1280517578125,17766.359375,83.2666244506836,187.07872009277344,264.578857421875,70.4522933959961,379.0357666015625
2016-03-21,237.9823455810547,17711.263671875,84.04846954345703,192.50767517089844,265.7605895996094,71.74988555908203,379.3753356933594
2016-03-22,234.84518432617188,17692.24609375,85.0257797241211,193.19239807128906,271.23291015625,73.42913818359375,378.4050598144531
2016-03-23,233.6197509765625,18000.171875,89.22820281982422,192.31202697753906,277.71142578125,73.92527770996094,376.94964599609375
2016-03-28,231.0217742919922,17860.666015625,81.36087799072266,184.19305419921875,261.90838623046875,67.13195037841797,376.12493896484375
2016-03-29,233.1785888671875,18077.103515625,82.48477935791016,185.3668975830078,266.0234375,66.94111633300781,370.5458984375
2016-03-30,241.1195068359375,18177.41796875,86.00308990478516,193.24130249023438,283.92803955078125,69.9561538696289,365.3548889160156
2016-03-31,242.83511352539062,18607.966796875,85.9542236328125,190.01329040527344,279.9003601074219,68.58220672607422,375.4457702636719
2016-04-01,238.12939453125,18679.2734375,84.68373107910156,191.3827362060547,278.1929931640625,68.73487091064453,375.25164794921875
2016-04-04,237.78627014160156,18921.6171875,87.078125,190.45346069335938,280.4692077636719,69.19285583496094,383.0138244628906
2016-04-05,221.806396484375,18176.15625,82.97343444824219,180.3292236328125,273.42181396484375,65.52902221679688,372.9230651855469
2016-04-06,219.9437255859375,18607.19140625,86.9315185546875,179.84011840820312,287.6488952636719,66.82662963867188,376.4160461425781
2016-04-07,212.54200744628906,18320.3203125,85.3189697265625,177.98155212402344,283.4024658203125,65.49085998535156,372.9230651855469
2016-04-08,214.94387817382812,18608.548828125,85.70989990234375,179.10647583007812,282.00103759765625,66.75029754638672,377.53179931640625
2016-04-11,224.55142211914062,18810.05078125,90.10778045654297,184.14414978027344,289.9250793457031,68.92569732666016,382.91680908203125
2016-04-12,229.01205444335938,18973.90625,89.91232299804688,183.70396423339844,284.1026611328125,69.1546859741211,393.6382751464844
2016-04-13,228.96304321289062,19302.30078125,94.11474609375,187.71453857421875,291.41290283203125,71.74988555908203,389.9512634277344
2016-04-18,226.75721740722656,19663.19921875,94.84773254394531,182.67686462402344,293.77728271484375,74.42143249511719,395.62738037109375
2016-04-20,228.9140167236328,19898.84375,99.48994445800781,183.21487426757812,312.95098876953125,81.17659759521484,388.0107116699219
2016-04-21,224.8455352783203,19721.888671875,99.48994445800781,190.11111450195312,310.4119567871094,80.18431854248047,387.4285888671875
2016-04-22,225.58079528808594,19567.732421875,98.80581665039062,195.7845916748047,309.62353515625,80.06982421875,389.1750793457031
2016-04-25,227.24740600585938,19349.9375,96.1670913696289,192.75221252441406,304.1953125,77.85626220703125,388.78692626953125
2016-04-26,224.60043334960938,19546.875,100.8093032836914,196.567138671875,313.9572448730469,81.25293731689453,401.2064208984375
2016-04-27,236.5117950439453,19513.79296875,99.44107818603516,191.87184143066406,312.33807373046875,80.03166198730469,395.7243957519531
2016-04-28,230.82571411132812,19687.060546875,94.70112609863281,187.86126708984375,304.3267517089844,76.17700958251953,392.9591064453125
2016-04-29,233.52171325683594,19436.857421875,94.16361236572266,184.87779235839844,307.3914489746094,79.2302017211914,402.5647888183594
2016-05-02,228.3748321533203,19261.55859375,96.41142272949219,181.94322204589844,303.7579345703125,84.4969482421875,404.02020263671875
2016-05-03,230.87472534179688,19384.95703125,94.70112609863281,180.0357666015625,305.46527099609375,83.96263885498047,407.27056884765625
2016-05-04,204.15994262695312,19170.845703125,89.08161926269531,176.02517700195312,287.823486328125,79.8790054321289,392.5224914550781
2016-05-05,194.11123657226562,19098.95703125,88.39749145507812,176.4164581298828,290.49395751953125,79.91716003417969,388.54437255859375
2016-05-06,190.72900390625,19612.361328125,89.8145980834961,180.3292236328125,288.30499267578125,79.03937530517578,391.1155700683594
2016-05-09,192.88580322265625,19871.6796875,89.61912536621094,184.58433532714844,287.7802734375,79.15386199951172,408.1923522949219
2016-05-10,190.72900390625,19634.96484375,87.81110382080078,185.3668975830078,287.2105407714844,76.78764343261719,405.1844787597656
2016-05-11,189.20944213867188,19380.396484375,89.52140045166016,180.9650421142578,288.7433166503906,76.0625228881836,434.6322021484375
2016-05-12,191.31723022460938,19163.375,91.28055572509766,184.38870239257812,289.4435729980469,78.54322814941406,434.1955871582031
2016-05-13,184.8468475341797,18425.77734375,87.27359008789062,180.8183135986328,282.4825744628906,74.8030776977539,435.5054626464844
2016-05-16,182.15084838867188,18494.072265625,87.76224517822266,172.94387817382812,285.7659606933594,76.29150390625,433.8074645996094
2016-05-17,179.6509246826172,18046.3515625,87.078125,172.9927978515625,286.4230041503906,76.36782836914062,431.9639587402344
2016-05-18,179.60191345214844,18161.119140625,87.12699890136719,176.02517700195312,288.0862731933594,75.7572021484375,422.794921875
2016-05-19,168.18072509765625,17657.32421875,85.07464599609375,168.93328857421875,285.6345520019531,72.47502136230469,425.1235046386719
2016-05-20,174.4550323486328,17734.93359375,84.97691345214844,167.6127471923828,282.4825744628906,74.0016098022461,421.4850158691406
2016-05-23,177.5431671142578,17722.7109375,84.92805480957031,164.72708129882812,274.5162658691406,74.42143249511719,422.6978454589844
2016-05-24,177.29808044433594,17634.625,84.34166717529297,165.8031005859375,278.14886474609375,73.88712310791016,426.0453186035156
2016-05-25,179.2587890625,17977.470703125,86.73606872558594,171.28097534179688,284.19000244140625,75.79536437988281,429.44122314453125
2016-05-26,181.17050170898438,17845.14453125,88.25090789794922,180.13356018066406,284.7156066894531,79.42102813720703,431.23626708984375
2016-05-27,187.93496704101562,18182.75390625,89.8145980834961,191.62730407714844,288.5678405761719,78.46690368652344,439.920166015625
2016-05-30,186.51345825195312,18182.169921875,100.61383819580078,194.51296997070312,282.220703125,81.29109954833984,430.7026062011719
2016-05-31,188.3761444091797,17933.9140625,102.86164093017578,200.4799041748047,292.72601318359375,82.85586547851562,430.1689453125
2016-06-01,198.32681274414062,18154.5234375,100.76043701171875,193.92604064941406,290.7999572753906,80.18431854248047,436.4271545410156
2016-06-02,201.16983032226562,18245.330078125,103.64349365234375,196.17587280273438,298.242431640625,81.48191833496094,443.0735168457031
2016-06-03,200.5325927734375,18226.1171875,103.15484619140625,194.83798217773438,296.40362548828125,79.8790054321289,442.97650146484375
2016-06-06,199.6992950439453,18427.8125,104.42533874511719,197.1173553466797,295.7906799316406,81.10027313232422,440.79339599609375
2016-06-07,202.44432067871094,18265.9921875,107.01520538330078,208.26654052734375,299.9498291015625,84.00080871582031,449.0406799316406
2016-06-08,199.40518188476562,18262.59765625,106.86860656738281,208.81161499023438,298.9867858886719,85.48922729492188,442.2002868652344
2016-06-09,197.93463134765625,18029.177734375,108.38343811035156,208.06832885742188,299.4682922363281,86.09986877441406,448.2159423828125
2016-06-10,198.7679443359375,18064.298828125,112.68360137939453,204.10418701171875,292.7701416015625,89.1530532836914,445.111083984375
2016-06-13,198.62091064453125,17896.947265625,112.09720611572266,199.9913787841797,282.8768310546875,86.97765350341797,449.9624328613281
2016-06-14,204.50306701660156,18193.8125,112.97679138183594,205.8385009765625,284.49688720703125,87.58830261230469,442.0062255859375
2016-06-15,202.9344940185547,18080.7890625,113.12338256835938,214.11366271972656,289.1366271972656,91.36661529541016,444.1893310546875
2016-06-16,204.40501403808594,18265.603515625,116.34850311279297,214.06411743164062,289.3553466796875,93.46569061279297,438.4647216796875
2016-06-17,203.62074279785156,18218.453125,116.10417175292969,211.53695678710938,284.9342956542969,93.5420150756836,437.00933837890625
2016-06-20,202.7384033203125,18103.494140625,118.30311584472656,213.96499633789062,294.39019775390625,98.0836181640625,436.57275390625
2016-06-21,199.25811767578125,18154.5234375,120.69751739501953,212.08203125,292.4641418457031,95.75556945800781,434.24407958984375
2016-06-22,203.27761840820312,18226.69921875,119.42700958251953,210.99188232421875,291.0627746582031,96.74785614013672,434.9717712402344
2016-06-23,203.08152770996094,18102.330078125,121.08843994140625,215.6002197265625,292.37591552734375,96.63335418701172,434.6322021484375
2016-06-24,197.93463134765625,18105.044921875,114.63821411132812,209.356689453125,273.72784423828125,89.95452117919922,435.0688171386719
2016-06-27,199.84634399414062,18152.09765625,117.08148956298828,215.20379638671875,271.8458557128906,93.38935089111328,426.7244567871094
2016-06-28,198.9149932861328,18594.095703125,115.37118530273438,213.96499633789062,272.720703125,93.99999237060547,423.91070556640625
2016-06-29,199.0620574951172,18545.490234375,117.22807312011719,215.25335693359375,274.55950927734375,97.20584106445312,431.7214050292969
2016-06-30,202.78744506835938,18648.521484375,120.06227111816406,216.83901977539062,281.87060546875,100.71699523925781,442.927978515625
2016-07-01,200.2875213623047,18583.232421875,121.91915130615234,217.63185119628906,287.2546691894531,103.19770812988281,438.8528137207031
2016-07-04,209.06173706054688,18910.265625,123.0919189453125,221.00137329101562,290.01239013671875,105.8310775756836,448.02191162109375
2016-07-05,210.33619689941406,18851.279296875,120.8441162109375,221.49688720703125,292.114013671875,104.64798736572266,448.2159423828125
2016-07-07,205.92459106445312,19008.15234375,124.80220794677734,218.07781982421875,278.14886474609375,109.49491119384766,434.5351867675781
2016-07-08,202.98350524902344,18870.87890625,123.97150421142578,216.343505859375,278.7185974121094,109.22775268554688,439.6290588378906
2016-07-11,213.17922973632812,18962.556640625,126.12157440185547,222.68612670898438,286.2916259765625,113.46405792236328,440.9389343261719
2016-07-12,213.71844482421875,19089.6484375,132.18087768554688,224.668212890625,299.68701171875,121.97481536865234,441.0359191894531
2016-07-13,213.0321807861328,18953.33984375,132.71841430664062,225.65924072265625,313.2138366699219,124.83717346191406,443.4131164550781
2016-07-14,212.64002990722656,18934.421875,132.71841430664062,229.92071533203125,314.5701599121094,125.18065643310547,452.4366455078125
2016-07-15,216.16932678222656,19190.54296875,134.28208923339844,229.42518615722656,326.4768981933594,124.68450927734375,457.9186706542969
2016-07-18,213.66940307617188,19358.474609375,134.135498046875,226.69984436035156,320.1297912597656,122.24195861816406,447.34271240234375
2016-07-19,216.2673797607422,19121.466796875,134.86846923828125,227.54222106933594,324.1575012207031,122.28012084960938,452.5821838378906
2016-07-20,217.05166625976562,19257.19140625,132.8161163330078,229.0783233642578,322.5815124511719,123.42508697509766,450.8759765625
2016-07-21,218.81631469726562,19165.21875,130.86151123046875,223.6276092529297,317.196533203125,119.91390991210938,443.91986083984375
2016-07-22,220.92408752441406,19221.00390625,132.91384887695312,221.49688720703125,319.9552001953125,129.22613525390625,455.0888977050781
2016-07-25,221.7083740234375,19375.837890625,132.1320037841797,227.8395233154297,318.37921142578125,131.4015350341797,465.1311950683594
2016-07-26,219.99273681640625,19511.75390625,128.6625518798828,224.668212890625,322.0126647949219,129.56961059570312,464.93524169921875
2016-07-27,224.20828247070312,19732.560546875,130.7637939453125,227.1953582763672,317.85357666015625,128.57733154296875,477.96575927734375
2016-07-28,220.8260498046875,20469.875,131.20358276367188,228.92967224121094,313.5489196777344,129.3787841796875,475.02655029296875
2016-07-29,227.83560180664062,21790.23828125,130.51947021484375,227.34400939941406,318.2091369628906,125.67679595947266,487.22430419921875
2016-08-01,224.0612335205078,21658.685546875,133.50025939941406,225.26283264160156,326.992431640625,126.66909790039062,494.57232666015625
2016-08-02,220.23782348632812,21194.181640625,132.42520141601562,226.00611877441406,324.30389404296875,119.2651138305664,489.3797302246094
2016-08-03,218.4731903076172,20730.453125,132.6206817626953,224.61865234375,320.8976745605469,119.99024963378906,482.8644714355469
2016-08-04,223.4239959716797,20764.98828125,133.98890686035156,223.6276092529297,335.0137634277344,123.38691711425781,477.6228332519531
2016-08-05,229.40420532226562,21559.732421875,140.43914794921875,230.6639862060547,342.09442138671875,129.073486328125,486.342529296875
2016-08-08,235.92359924316406,21762.005859375,145.7654571533203,231.15951538085938,340.16693115234375,129.4169464111328,490.2615051269531
2016-08-09,235.04124450683594,21423.138671875,143.27333068847656,233.04248046875,336.4031677246094,125.98212432861328,501.9203796386719
2016-08-10,253.37399291992188,21090.666015625,142.49148559570312,229.42518615722656,331.8765563964844,125.5241470336914,504.5657043457031
2016-08-11,248.52120971679688,21603.486328125,139.0220489501953,225.11416625976562,330.12969970703125,123.19609069824219,491.3392028808594
2016-08-12,253.17794799804688,21655.193359375,143.0290069580078,241.11944580078125,335.8651123046875,126.85993194580078,495.99298095703125
2016-08-16,268.1773986816406,21791.11328125,151.14065551757812,244.53851318359375,339.80853271484375,129.34063720703125,494.3764343261719
2016-08-17,262.393310546875,21680.90234375,152.41116333007812,244.04299926757812,351.19097900390625,130.60006713867188,487.9101257324219
2016-08-18,270.0401611328125,21512.77734375,150.8474884033203,246.17372131347656,347.023681640625,131.9739990234375,491.0452880859375
2016-08-19,267.687255859375,21127.14453125,155.34307861328125,256.1831970214844,351.46002197265625,136.85910034179688,493.34765625
2016-08-22,265.236328125,21144.314453125,152.50888061523438,252.51637268066406,347.8750305175781,134.79820251464844,499.42205810546875
2016-08-23,267.1480407714844,21352.705078125,152.02023315429688,252.46681213378906,345.1865234375,132.85179138183594,504.1737976074219
2016-08-24,264.795166015625,21471.44921875,153.4373321533203,252.1199493408203,340.52532958984375,134.34022521972656,511.2278747558594
2016-08-25,256.60919189453125,21431.08984375,150.74974060058594,247.9080352783203,333.6695556640625,129.68411254882812,500.4507751464844
2016-08-26,252.63873291015625,21664.314453125,151.9713592529297,244.38986206054688,331.11553955078125,129.18797302246094,495.7480163574219
2016-08-29,257.4425048828125,21642.09765625,154.7078399658203,246.81790161132812,334.9686279296875,132.31748962402344,519.3597412109375
2016-08-30,257.7856140136719,22355.154296875,159.05685424804688,249.98922729492188,338.5536193847656,133.7295684814453,518.4779663085938
2016-08-31,257.7856140136719,22071.677734375,155.63626098632812,250.2369842529297,331.69781494140625,129.76043701171875,528.5693359375
2016-09-01,253.61912536621094,22094.283203125,153.9259796142578,249.741455078125,335.7305908203125,129.91310119628906,524.5524291992188
2016-09-02,262.9325256347656,22135.806640625,153.68167114257812,252.3181610107422,335.3721923828125,131.4778289794922,522.6419067382812
2016-09-06,265.285400390625,22263.1875,155.89466857910156,257.76885986328125,345.7236328125,133.27162170410156,527.3446044921875
2016-09-07,266.9029846191406,22286.95703125,157.07492065429688,264.4088134765625,349.4883117675781,132.50831604003906,524.3074340820312
2016-09-08,270.1871643066406,22720.025390625,159.28794860839844,265.9449462890625,361.18402099609375,133.805908203125,527.7855224609375
2016-09-09,266.85394287109375,22240.67578125,152.30465698242188,261.7330322265625,353.6556396484375,130.71456909179688,522.5928955078125
2016-09-12,254.8935546875,22062.462890625,138.5347900390625,250.4847412109375,334.5660095214844,123.1197509765625,505.1045227050781
2016-09-14,259.5012512207031,21923.53515625,140.89532470703125,255.24171447753906,335.1031799316406,126.59275817871094,507.6518859863281
2016-09-15,262.1482238769531,21770.158203125,143.1575469970703,253.7056121826172,328.3818664550781,126.40193176269531,520.0945434570312
2016-09-16,265.8245544433594,22444.50390625,140.30520629882812,252.02085876464844,321.61541748046875,123.80671691894531,508.925537109375
2016-09-19,270.72637939453125,22438.681640625,141.58383178710938,253.35874938964844,324.124267578125,125.71495819091797,515.097900390625
2016-09-20,264.795166015625,22728.37109375,143.20672607421875,252.16949462890625,327.6650695800781,125.29515075683594,514.7059936523438
2016-09-21,264.4030456542969,23476.25390625,147.09178161621094,248.89907836914062,331.4287414550781,126.13478088378906,515.5877075195312
2016-09-22,269.9420471191406,24068.236328125,152.05877685546875,255.5885772705078,338.10589599609375,128.72998046875,514.9999389648438
2016-09-23,269.6969909667969,24111.21484375,151.91123962402344,252.26861572265625,333.4004821777344,130.06576538085938,513.97119140625
2016-09-26,265.08929443359375,23956.57421875,151.07522583007812,249.39459228515625,331.3836364746094,128.6918182373047,519.8985595703125
2016-09-27,259.5012512207031,23907.482421875,147.5835723876953,246.7683563232422,329.77032470703125,127.16523742675781,521.6132202148438
2016-09-28,265.6775207519531,25016.75,154.3209686279297,251.4757843017578,340.88372802734375,133.4242706298828,536.8970947265625
2016-09-29,251.7563934326172,24174.373046875,147.53439331054688,245.03402709960938,330.53228759765625,128.6918182373047,538.5626831054688
2016-09-30,251.70738220214844,24086.572265625,150.19000244140625,248.99818420410156,335.4173583984375,131.3251953125,535.67236328125
2016-10-03,259.3051452636719,25026.0625,151.56700134277344,253.0118865966797,343.12451171875,136.4392852783203,567.1220092773438
2016-10-04,263.42266845703125,25070.8828125,151.71453857421875,257.4219970703125,350.56353759765625,142.7364959716797,551.8870849609375
2016-10-05,260.23651123046875,25496.681640625,154.66522216796875,258.51214599609375,350.1600036621094,146.32395935058594,555.7080688476562
2016-10-06,259.69732666015625,25457.390625,155.7471466064453,254.49842834472656,349.39801025390625,150.75111389160156,543.6572875976562
2016-10-07,261.6090087890625,25039.837890625,155.40289306640625,256.3814392089844,364.365478515625,148.72836303710938,560.6067504882812
2016-10-10,258.81500244140625,25034.2109375,158.10768127441406,254.3002471923828,374.9859619140625,152.3158416748047,557.0797119140625
2016-10-13,246.16835021972656,25032.853515625,152.5997314453125,247.4125213623047,370.86285400390625,149.6061553955078,535.4764404296875
2016-10-14,249.35452270507812,24641.880859375,152.05877685546875,249.840576171875,369.51861572265625,149.3771514892578,517.7921752929688
2016-10-17,245.82522583007812,23911.55859375,148.1737060546875,250.9307098388672,368.1743469238281,147.31626892089844,492.4659118652344
2016-10-18,261.756103515625,24320.66796875,149.84576416015625,254.5975341796875,380.85589599609375,149.9114532470703,503.68389892578125
2016-10-19,266.2657470703125,24232.482421875,148.5179443359375,253.11097717285156,381.79754638671875,151.514404296875,498.0504150390625
2016-10-20,279.64764404296875,24242.572265625,152.69808959960938,257.86798095703125,384.0824890136719,158.4604034423828,509.70928955078125
2016-10-21,280.1378173828125,24372.18359375,149.35398864746094,256.1831970214844,382.8727722167969,155.02557373046875,512.256591796875
2016-10-24,280.0397644042969,24170.587890625,148.3704071044922,260.59332275390625,381.8417663574219,154.4530792236328,501.67547607421875
2016-10-25,306.6565246582031,23895.646484375,148.02615356445312,259.1067810058594,372.16290283203125,155.6743621826172,503.5369567871094
2016-10-26,299.1077880859375,23689.783203125,147.7310791015625,256.43096923828125,357.2406005859375,153.72793579101562,506.23126220703125
2016-10-27,299.0097351074219,23760.603515625,145.86233520507812,253.11097717285156,355.9405517578125,152.39219665527344,494.1314697265625
2016-10-28,300.970458984375,23302.890625,147.1901397705078,255.68768310546875,363.3796081542969,154.64390563964844,509.8072509765625
2016-11-01,299.1567687988281,24565.046875,154.37013244628906,256.6291809082031,374.3584899902344,167.7726287841797,499.0301818847656
2016-11-02,294.0098876953125,24040.005859375,153.92755126953125,248.7999725341797,370.4602355957031,166.58949279785156,490.7513427734375
2016-11-03,282.5397033691406,23816.486328125,160.12399291992188,243.4483642578125,361.4530944824219,166.2460174560547,493.05377197265625
2016-11-04,282.0495300292969,23215.3828125,156.23892211914062,240.67347717285156,361.2734069824219,162.39137268066406,495.8949890136719
2016-11-07,287.7355651855469,23304.44140625,164.8450927734375,250.4351806640625,369.7876281738281,166.04710388183594,497.1196594238281
2016-11-08,284.15728759765625,23543.29296875,164.64837646484375,250.38563537597656,366.2478332519531,169.20257568359375,494.9642639160156
2016-11-09,276.8536376953125,22634.65234375,159.43548583984375,257.6697692871094,357.91229248046875,167.5093994140625,495.8949890136719
2016-11-10,288.7649841308594,22377.564453125,172.8611297607422,278.7788391113281,391.6560974121094,176.47555541992188,495.6990661621094
2016-11-11,271.3145446777344,21037.791015625,169.46783447265625,270.5532531738281,382.2453308105469,176.86038208007812,472.3812561035156
2016-11-15,261.4129638671875,19675.712890625,164.9926300048828,275.7066650390625,352.26617431640625,161.27542114257812,444.31170654296875
2016-11-16,260.0404357910156,20486.265625,160.12399291992188,274.7156066894531,351.9971923828125,159.08197021484375,465.6700439453125
2016-11-17,259.4032287597656,20407.9765625,165.53358459472656,274.96337890625,351.9971923828125,164.623291015625,449.7002868652344
2016-11-18,256.7562255859375,21141.69921875,162.632080078125,273.3281555175781,345.1413269042969,156.50372314453125,437.6004943847656
2016-11-21,250.67800903320312,19753.7109375,154.76358032226562,255.04351806640625,332.9075927734375,151.4241943359375,425.2068176269531
2016-11-22,255.6778564453125,20036.5078125,163.81234741210938,255.04351806640625,338.82269287109375,159.2359161376953,440.2947692871094
2016-11-23,258.5208740234375,20334.5390625,170.84481811523438,256.33184814453125,351.95294189453125,166.85523986816406,447.8387756347656
2016-11-24,252.63873291015625,19748.859375,177.48385620117188,259.4040832519531,356.8370666503906,170.70333862304688,430.2034912109375
2016-11-25,259.8443603515625,19618.859375,177.53305053710938,258.61126708984375,366.337158203125,171.81930541992188,430.59539794921875
2016-11-28,267.3931579589844,19610.421875,175.71343994140625,251.27757263183594,364.4106140136719,175.9368133544922,448.4266357421875
2016-11-29,271.4616394042969,20658.369140625,172.51687622070312,250.4351806640625,366.5168762207031,175.89833068847656,448.1327209472656
2016-11-30,272.4419860839844,20974.349609375,172.8611297607422,256.0345458984375,371.9832763671875,176.89886474609375,446.41815185546875
2016-12-01,269.6969909667969,21539.357421875,168.533447265625,253.35874938964844,367.09912109375,174.62844848632812,448.32867431640625
2016-12-02,260.6776428222656,22076.822265625,165.97618103027344,251.82264709472656,364.2309265136719,171.66539001464844,434.1224365234375
2016-12-05,263.42266845703125,22069.15625,171.6316680908203,254.5975341796875,370.59478759765625,174.39756774902344,433.58355712890625
2016-12-06,266.5598449707031,21787.037109375,172.51687622070312,256.77783203125,375.0310974121094,176.32164001464844,437.6495056152344
2016-12-07,271.9517822265625,22683.935546875,172.17263793945312,253.3092041015625,369.16021728515625,178.13026428222656,432.505859375
2016-12-08,281.4613342285156,22555.68359375,176.25440979003906,257.5706481933594,386.547119140625,186.98097229003906,443.6748962402344
2016-12-09,280.0397644042969,22162.29296875,179.10675048828125,264.2601623535156,385.87548828125,188.905029296875,450.7289733886719
2016-12-12,275.8242492675781,21517.04296875,178.95921325683594,261.28704833984375,380.18426513671875,189.94403076171875,443.1360168457031
2016-12-13,280.3829040527344,21667.322265625,174.04139709472656,263.7646484375,377.4053955078125,184.67208862304688,432.8487548828125
2016-12-14,278.2751159667969,21150.71875,173.1070098876953,260.54376220703125,374.4036560058594,181.5550994873047,433.4856262207031
2016-12-15,278.66729736328125,20872.96875,173.2053680419922,263.0213623046875,375.7921142578125,181.7090301513672,428.8808288574219
2016-12-16,274.745849609375,21109.48828125,167.40234375,262.377197265625,371.0876770019531,177.24520874023438,433.1427307128906
2016-12-19,271.0205078125,20955.916015625,166.36959838867188,259.0076599121094,367.7707824707031,174.89781188964844,432.505859375
2016-12-20,267.04998779296875,20524.5859375,164.40248107910156,252.26861572265625,361.6318054199219,172.70437622070312,439.41302490234375
2016-12-21,268.81463623046875,20668.654296875,166.02536010742188,253.0614471435547,362.5282897949219,174.01275634765625,432.505859375
2016-12-22,258.3738098144531,20669.23828125,158.59947204589844,247.56118774414062,351.5042419433594,166.73976135253906,432.6038513183594
2016-12-23,257.736572265625,20297.283203125,156.6815185546875,246.9169921875,350.2945251464844,166.73976135253906,433.6815490722656
2016-12-26,254.8935546875,19667.560546875,149.00973510742188,242.01136779785156,340.6598815917969,160.50579833984375,423.0513916015625
2016-12-27,261.70703125,20083.07421875,152.9931640625,246.5205841064453,351.68389892578125,165.2005157470703,427.460205078125
2016-12-28,263.22662353515625,20261.291015625,151.07522583007812,245.52955627441406,348.1440734863281,163.0840301513672,434.1224365234375
2016-12-29,259.4522399902344,20849.587890625,152.20631408691406,245.43043518066406,351.6387634277344,167.00914001464844,438.5312805175781
2016-12-30,263.1776123046875,21152.173828125,152.5013885498047,247.9575958251953,350.65289306640625,166.35494995117188,443.8708190917969
